x,y,z
-0.239299,-0.0348436,0.32197
-0.181226,-0.0282956,0.244102
-0.16007,-0.0260293,0.21193
-0.129597,-0.0225512,0.173324
-0.125597,-0.0222657,0.163029
-0.153563,-0.026244,0.174816
-0.156851,-0.0269197,0.170697
-0.160029,-0.0275919,0.166492
-0.179249,-0.0303994,0.173799
-0.190716,-0.0322299,0.174581
-0.18561,-0.0318489,0.164113
-0.188597,-0.0325628,0.159145
-0.200078,-0.0344671,0.159013
-0.465379,-0.0720944,0.294215
-0.0599709,-0.0378678,0.455477
-0.0626945,-0.0393837,0.415237
-0.0826408,-0.0497293,0.469749
-0.0904618,-0.0539228,0.458362
-0.0437683,-0.0300147,0.231216
-0.042778,-0.0295966,0.210674
-0.046574,-0.031664,0.209266
-0.0503295,-0.033726,0.207745
-0.054042,-0.0357809,0.206113
-0.0577089,-0.0378271,0.20437
-0.0613278,-0.0398633,0.202517
-0.0648962,-0.0418876,0.200556
-0.0647128,-0.0419295,0.190523
-0.071872,-0.045895,0.196314
-0.0797802,-0.0502922,0.202631
-0.0833157,-0.0523672,0.200114
-0.110733,-0.0673683,0.238233
-0.109971,-0.0671903,0.226611
-0.114011,-0.0696256,0.22318
-0.107099,-0.0660894,0.203919
-0.12743,-0.0774789,0.22364
-0.136565,-0.0827849,0.226445
-0.146493,-0.0885674,0.229549
-0.156635,-0.0945115,0.232171
-0.148207,-0.0901491,0.213365
-0.164686,-0.0996849,0.222346
-0.162164,-0.0993192,0.194321
-0.138184,-0.0860531,0.16596
-0.134375,-0.0841814,0.156466
-0.136737,-0.0858247,0.152281
-0.131664,-0.0832095,0.142685
-0.126265,-0.0803855,0.133465
-0.135661,-0.0860965,0.134406
-0.129857,-0.083024,0.125517
-0.131511,-0.0842728,0.121458
-0.155802,-0.0987692,0.129488
-0.204257,-0.127555,0.147923
-0.213517,-0.133457,0.144921
-0.215491,-0.135093,0.138297
-0.201839,-0.127464,0.125502
-0.203387,-0.12883,0.119228
-0.230147,-0.145783,0.113669
-0.207153,-0.132446,0.100115
-0.199721,-0.128414,0.0917115
-0.200503,-0.129332,0.0854822
-0.201142,-0.130168,0.0792248
-0.243163,-0.156289,0.0787028
-0.210483,-0.136794,0.0675579
-0.202206,-0.132173,0.060327
-0.202277,-0.13267,0.0540003
-0.161409,-0.107797,0.0470389
-0.0381023,-0.0536128,0.485673
-0.0158848,-0.0282756,0.225739
-0.0189435,-0.0318746,0.224846
-0.0205089,-0.0337718,0.214083
-0.0233463,-0.0371553,0.213005
-0.0261536,-0.0405253,0.211812
-0.03283,-0.0484294,0.229585
-0.0358872,-0.0521499,0.227999
-0.0366403,-0.0531892,0.216918
-0.0394621,-0.0566714,0.215177
-0.0471248,-0.0658953,0.230752
-0.0528639,-0.0728987,0.237642
-0.0559813,-0.0768293,0.235225
-0.062054,-0.0843108,0.241512
-0.0711894,-0.0955065,0.255256
-0.0715799,-0.096273,0.244351
-0.0579548,-0.0801576,0.199792
-0.0603961,-0.0833563,0.197155
-0.077169,-0.103955,0.226189
-0.0872445,-0.116539,0.237929
-0.0902352,-0.120557,0.234056
-0.093148,-0.124504,0.230052
-0.0959812,-0.128379,0.225922
-0.0862873,-0.116837,0.200437
-0.101402,-0.135898,0.217292
-0.103986,-0.139537,0.212797
-0.102333,-0.137923,0.2021
-0.067895,-0.0953529,0.146317
-0.0597621,-0.0854622,0.130484
-0.0610042,-0.0872913,0.12773
-0.0621954,-0.0890675,0.124919
-0.063335,-0.0907894,0.122053
-0.0644224,-0.0924557,0.119134
-0.065457,-0.094065,0.116164
-0.0664383,-0.0956162,0.113144
-0.0673657,-0.0971079,0.110078
-0.0633423,-0.0922398,0.102802
-0.0690576,-0.0999083,0.103812
-0.0698212,-0.101215,0.100617
-0.0705294,-0.102457,0.0973841
-0.0711821,-0.103634,0.0941145
-0.0717789,-0.104746,0.0908109
-0.0723196,-0.10579,0.0874756
-0.0728041,-0.106767,0.0841108
-0.0790467,-0.115355,0.0834018
-0.0852889,-0.124,0.0821617
-0.0915182,-0.132684,0.080388
-0.0859502,-0.125685,0.0742411
-0.0861837,-0.126404,0.0702488
-0.0863525,-0.12704,0.066239
-0.0864569,-0.127593,0.0622142
-0.0864969,-0.128062,0.0581772
-0.0977241,-0.14371,0.0553115
-0.103543,-0.152101,0.0511217
-0.0921409,-0.137026,0.0461195
-0.00250662,-0.0271154,0.255855
-0.0010212,-0.02309,0.168538
-0.0246168,-0.0975043,0.220964
-0.028254,-0.11052,0.212547
-0.0260529,-0.10417,0.194064
-0.0236073,-0.0969729,0.176058
-0.0244707,-0.100265,0.173406
-0.0253026,-0.103492,0.170666
-0.0241386,-0.100307,0.160364
-0.0228489,-0.0966769,0.15033
-0.0234949,-0.09933,0.147699
-0.0241121,-0.101919,0.144998
-0.0309038,-0.124947,0.161773
-0.0366408,-0.145569,0.167572
-0.0350618,-0.1411,0.157465
-0.0333779,-0.136222,0.147694
-0.0318264,-0.131737,0.138845
-0.0322948,-0.134114,0.135269
-0.0327294,-0.136402,0.131631
-0.030738,-0.13031,0.122877
-0.0310824,-0.132288,0.119349
-0.0313951,-0.134177,0.115771
-0.0316761,-0.135976,0.112143
-0.0319256,-0.137685,0.108469
-0.0321435,-0.139302,0.104752
-0.0323301,-0.140826,0.100993
-0.0324856,-0.142255,0.0971951
-0.0300956,-0.134438,0.0902089
-0.0276624,-0.126363,0.0836883
-0.0277172,-0.127355,0.0802931
-0.0277456,-0.12826,0.0768734
-0.0277479,-0.12908,0.0734315
-0.0277244,-0.129812,0.0699698
-0.0276754,-0.130457,0.0664906
-0.0276013,-0.131014,0.0629964
-0.0275022,-0.131482,0.0594895
-0.0273787,-0.131861,0.0559723
-0.027231,-0.132151,0.0524473
-0.0270596,-0.132351,0.0489168
-0.0268648,-0.132462,0.0453832
0.110374,1.97641,0.0898528
0.107099,1.97472,0.141654
0.103763,1.97168,0.193389
0.100846,1.97721,0.246034
0.0978467,1.98133,0.299062
0.0943324,1.97415,0.350903
0.0907835,1.96561,0.402534
0.0883757,1.98408,0.459856
0.0854575,1.99115,0.516077
0.0824561,1.99662,0.572942
0.0794133,2.00142,0.630688
0.0762642,2.0036,0.688732
0.072177,1.97769,0.738021
0.0701102,2.01317,0.810195
0.0673298,2.02862,0.87747
0.0644386,2.0419,0.946062
0.00774599,-0.0232454,0.276302
0.00770605,-0.0203813,0.158626
0.0195728,-0.147527,0.210709
0.020193,-0.151778,0.20676
0.0176874,-0.12153,0.167939
0.0214453,-0.159959,0.198532
0.0213121,-0.138933,0.131172
0.0208506,-0.132512,0.122439
0.0212797,-0.134461,0.118905
0.0197507,-0.118633,0.106182
0.0211212,-0.12912,0.107352
0.0204787,-0.121613,0.0998126
0.0198836,-0.114727,0.0930987
0.0211869,-0.124254,0.0932917
0.0215322,-0.125445,0.08998
0.0230057,-0.135982,0.0897583
0.0222028,-0.127565,0.0832653
0.022527,-0.128492,0.0798669
0.0228432,-0.12933,0.0764443
0.0231509,-0.130078,0.0729998
0.0234494,-0.130736,0.0695358
0.0237385,-0.131303,0.0660546
0.0240175,-0.131779,0.0625587
0.0242859,-0.132163,0.0590504
0.0245433,-0.132456,0.0555321
0.0247893,-0.132656,0.0520062
0.0250233,-0.132765,0.0484752
0.0252449,-0.132782,0.0449415
-0.831389,2.40552,0.244806
0.0140675,-0.0146824,0.227492
0.0171524,-0.0212467,0.245763
0.0194108,-0.025985,0.245001
0.0308497,-0.0500508,0.31936
0.0835074,-0.156583,0.442806
0.082829,-0.154545,0.411852
0.0854861,-0.159323,0.399121
0.083492,-0.154615,0.367905
0.0832554,-0.1535,0.346743
0.0870158,-0.159133,0.308221
0.0777691,-0.129293,0.111611
0.0827752,-0.137964,0.111087
0.0838076,-0.139311,0.106856
0.084791,-0.140558,0.102582
0.0815891,-0.134209,0.0954876
0.0824254,-0.135198,0.0913623
0.0832125,-0.13609,0.0872049
0.0839493,-0.136885,0.0830183
0.0798548,-0.129047,0.0767261
0.0852694,-0.13818,0.0745686
0.0902203,-0.146421,0.0717193
0.0868539,-0.139383,0.0617469
0.0966635,-0.156036,0.0589361
0.0876386,-0.139691,0.0531351
0.0879476,-0.139697,0.0488188
0.0832014,-0.130943,0.0444997
0.855163,-0.708076,0.986468
0.862972,-0.712273,0.944547
0.870315,-0.716045,0.903431
0.876615,-0.718917,0.862518
0.874877,-0.715113,0.81565
0.878982,-0.716141,0.775511
0.875475,-0.710899,0.730511
0.883498,-0.715126,0.695783
0.877775,-0.708093,0.652052
0.877796,-0.705772,0.613752
0.883183,-0.707808,0.579798
0.881398,-0.704024,0.542317
0.682023,-0.541051,0.401757
0.647325,-0.50969,0.333218
0.574943,-0.450248,0.279127
0.594551,-0.464339,0.265268
0.614019,-0.47822,0.250303
0.818874,-0.638447,0.290188
0.922345,-0.717787,0.288921
0.920477,-0.713931,0.256454
0.92568,-0.715622,0.225888
0.922436,-0.710707,0.193926
0.911425,-0.69978,0.161469
0.922543,-0.706052,0.132101
0.932294,-0.711217,0.102103
0.934313,-0.710391,0.0713884
-0.999881,0.0489574,0.747076
-0.989265,0.0469144,0.778997
-0.976869,0.0448361,0.810219
-0.956575,0.0425016,0.835554
-0.943155,0.0404795,0.866916
-0.935366,0.038694,0.904197
-0.919796,0.0366793,0.935362
-0.0992382,0.00649391,0.429931
-0.069423,0.00641421,0.346631
-0.0615006,0.00633659,0.348344
-0.0535361,0.00628471,0.349849
-0.187564,-0.0499299,0.0470394
-0.195958,-0.0528141,0.0524697
-0.195607,-0.0530476,0.0577768
-0.223672,-0.0620392,0.0658199
-0.268493,-0.0763244,0.077528
-0.720258,-0.23294,0.417792
-0.718763,-0.233723,0.442135
-0.708276,-0.231475,0.461783
-0.657426,-0.21553,0.456091
-0.22711,-0.0702983,0.194446
-0.208258,-0.0642542,0.190059
-0.226876,-0.071026,0.212449
-0.214957,-0.0673106,0.212629
-0.128474,-0.0378757,0.155762
-0.201528,-0.0637477,0.229776
-0.209941,-0.0670761,0.24814
-0.139252,-0.0423825,0.186151
-0.135644,-0.0413446,0.189909
-0.131948,-0.0402625,0.193567
-0.128168,-0.0391366,0.197123
-0.124305,-0.0379675,0.200575
-0.115126,-0.034851,0.196851
-0.105666,-0.0315985,0.191931
-0.101957,-0.0304246,0.194762
-0.0981839,-0.0292135,0.19749
-0.0943493,-0.0279661,0.200114
-0.0856651,-0.0248967,0.194037
-0.0778128,-0.0221073,0.188462
-0.0742245,-0.0208947,0.190523
-0.0664544,-0.0180869,0.183515
-0.0743505,-0.0212069,0.211598
-0.073893,-0.0211647,0.222745
-0.105712,-0.033702,0.344721
-0.0952973,-0.0298566,0.338048
-0.106847,-0.0345264,0.405497
-0.125003,-0.0418239,0.511291
-0.120165,-0.0401495,0.542685
-0.0999259,-0.0323738,0.507788
-0.0762374,-0.0231543,0.44368
-0.190874,-0.148859,0.0484595
-0.198189,-0.155416,0.0552175
-0.18998,-0.149127,0.0611177
-0.189342,-0.149101,0.0674319
-0.188578,-0.148968,0.0737303
-0.187689,-0.148726,0.0800088
-0.186676,-0.148377,0.0862629
-0.185539,-0.147919,0.0924883
-0.18428,-0.147353,0.0986809
-0.168876,-0.134767,0.100099
-0.181401,-0.145896,0.11095
-0.179784,-0.145005,0.117019
-0.178049,-0.144006,0.123038
-0.1762,-0.1429,0.129003
-0.133511,-0.106532,0.113241
-0.118758,-0.0941176,0.110128
-0.110425,-0.0872003,0.109853
-0.102209,-0.0803383,0.109057
-0.107425,-0.0851765,0.117119
-0.105823,-0.0840644,0.120678
-0.104156,-0.0828863,0.124186
-0.108752,-0.0872292,0.133003
-0.106841,-0.085836,0.136618
-0.110347,-0.0892458,0.145388
-0.108196,-0.0876332,0.149064
-0.111817,-0.0911726,0.158886
-0.115112,-0.0944406,0.169039
-0.123085,-0.101941,0.185464
-0.157084,-0.132998,0.235917
-0.158396,-0.134633,0.248238
-0.15418,-0.131252,0.253607
-0.154372,-0.131867,0.265462
-0.140633,-0.119738,0.256372
-0.127393,-0.107987,0.246484
-0.123288,-0.104571,0.250783
-0.114738,-0.0970241,0.246908
-0.0942269,-0.0783411,0.218846
-0.106517,-0.0900386,0.254487
-0.0984366,-0.0828063,0.249588
-0.0910104,-0.0761388,0.24513
-0.0870296,-0.0726622,0.248163
-0.0860351,-0.0719754,0.259035
-0.0632889,-0.0507277,0.20979
-0.0600472,-0.0478335,0.211849
-0.056777,-0.0448928,0.213794
-0.0534807,-0.0419077,0.215623
-0.0476826,-0.0365078,0.207941
-0.0445232,-0.0336068,0.209448
-0.043459,-0.0327051,0.220401
-0.0400823,-0.0295621,0.221754
-0.0366914,-0.0263847,0.222986
-0.034848,-0.0246917,0.233855
-0.0458069,-0.0354813,0.338925
-0.0333437,-0.0234087,0.283137
-0.0298402,-0.0200581,0.294009
-0.0266937,-0.0170374,0.313724
-0.0622813,-0.0980582,0.0467775
-0.0620754,-0.0980713,0.0498127
-0.0618312,-0.0980145,0.0528442
-0.0663568,-0.106601,0.0568502
-0.066009,-0.106387,0.0601283
-0.0698947,-0.113901,0.0647455
-0.069436,-0.113508,0.0682325
-0.0689352,-0.113033,0.0717032
-0.068393,-0.112478,0.0751553
-0.0724026,-0.120358,0.0811113
-0.0671868,-0.111125,0.0819941
-0.0710209,-0.118731,0.0884039
-0.0747115,-0.126126,0.0952827
-0.0738619,-0.125028,0.0990988
-0.0729695,-0.123839,0.102877
-0.0720352,-0.122561,0.106616
-0.07106,-0.121193,0.110312
-0.077914,-0.13479,0.122478
-0.073064,-0.126018,0.12228
-0.071901,-0.124283,0.126063
-0.0706987,-0.122458,0.12979
-0.0694581,-0.120543,0.133458
-0.0681804,-0.11854,0.137065
-0.0701935,-0.122965,0.145851
-0.0792527,-0.14128,0.167022
-0.0810815,-0.145466,0.177459
-0.0792544,-0.142437,0.181769
-0.0840997,-0.152662,0.199271
-0.0820144,-0.149121,0.203777
-0.0827463,-0.151202,0.214496
-0.0835803,-0.153504,0.226155
-0.0811994,-0.149321,0.230665
-0.081672,-0.150898,0.242608
-0.0763262,-0.140625,0.239299
-0.0765328,-0.141633,0.25131
-0.0713181,-0.131505,0.247398
-0.0712618,-0.131939,0.259445
-0.0685822,-0.12694,0.263293
-0.0702219,-0.130886,0.283126
-0.067293,-0.125319,0.286928
-0.0643404,-0.119654,0.290565
-0.05762,-0.106004,0.27716
-0.0548294,-0.100552,0.280234
-0.0485076,-0.0875536,0.264929
-0.0444184,-0.0792081,0.259176
-0.0403594,-0.0708565,0.252161
-0.0379424,-0.0659666,0.254217
-0.030355,-0.0498651,0.219118
-0.028353,-0.0457445,0.220577
-0.0263492,-0.0415844,0.221915
-0.0243448,-0.0373876,0.223131
-0.0223415,-0.0331569,0.224225
-0.0203407,-0.0288953,0.225196
-0.0216269,-0.0318811,0.274388
0.932429,2.67999,0.987049
0.92679,2.67765,0.904029
0.920379,2.67306,0.821873
0.916073,2.6745,0.742806
0.91137,2.67479,0.664492
0.908831,2.6814,0.588422
0.902761,2.67767,0.511027
0.895716,2.671,0.434158
0.8912,2.67177,0.359168
0.88637,2.67159,0.284569
0.883757,2.67806,0.210804
0.87424,2.66371,0.136271
0.867598,2.65793,0.062793
-0.0226581,-0.133213,0.0475922
-0.0224292,-0.133123,0.0511241
-0.0221899,-0.13294,0.0546515
-0.0219406,-0.132666,0.0581719
-0.021682,-0.1323,0.0616829
-0.0225147,-0.141662,0.0667142
-0.022218,-0.141071,0.0704575
-0.0219126,-0.140383,0.0741829
-0.0215992,-0.139597,0.077888
-0.0212782,-0.138714,0.0815702
-0.0219423,-0.147281,0.0880358
-0.0215846,-0.146132,0.091915
-0.0212205,-0.144881,0.0957616
-0.0208506,-0.14353,0.0995732
-0.0204755,-0.142079,0.103347
-0.0200957,-0.140529,0.10708
-0.0205596,-0.147882,0.115047
-0.0201472,-0.146025,0.118927
-0.0197316,-0.144067,0.122756
-0.0193135,-0.142008,0.126532
-0.0195655,-0.147511,0.134929
-0.0191211,-0.145133,0.138789
-0.0186761,-0.142654,0.142585
-0.0189006,-0.148157,0.152165
-0.0184303,-0.145328,0.156034
-0.0203736,-0.17269,0.184271
-0.0180869,-0.146969,0.170009
-0.0175967,-0.143671,0.173839
-0.0165671,-0.133018,0.17072
-0.0155913,-0.122628,0.167133
-0.0161483,-0.133188,0.184785
-0.00767011,-0.028231,0.176457
-0.00733978,-0.0213145,0.177768
-0.00753379,-0.0282607,0.255586
-0.139253,2.61945,0.983072
-0.143257,2.61535,0.905032
-0.147589,2.61758,0.83043
-0.151866,2.61868,0.756554
-0.15603,2.61771,0.68315
-0.160015,2.61374,0.610063
-0.165048,2.62736,0.541322
-0.168856,2.62045,0.469206
-0.173083,2.62048,0.398985
-0.162778,2.39741,0.305005
-0.18183,2.62489,0.260238
-0.185755,2.62036,0.190787
-0.190795,2.63196,0.122237
-0.194459,2.6238,0.0531035
0.0310966,-0.141729,0.0482957
0.0312856,-0.141535,0.0520887
0.0314481,-0.141245,0.0558766
0.0315837,-0.140859,0.0596566
0.0343165,-0.149939,0.0647316
0.0344025,-0.149322,0.0687473
0.0344584,-0.148605,0.0727465
0.034484,-0.147787,0.0767263
0.0344789,-0.146869,0.080684
0.0344428,-0.145852,0.084617
0.0317481,-0.135516,0.0856822
0.0316557,-0.134383,0.0893075
0.0415268,-0.166814,0.11044
0.0337878,-0.139315,0.103816
0.028413,-0.120192,0.0994094
0.028187,-0.118728,0.102619
0.0279326,-0.117184,0.105789
0.0351993,-0.140822,0.123231
0.0450871,-0.155713,0.308818
0.0477344,-0.162774,0.338083
0.00190723,-0.0249318,0.157965
0.000489974,-0.0207807,0.168949
0.00114661,-0.0224964,0.208088
0.00214891,-0.0251421,0.276224
0.106285,-0.150342,0.0451021
0.0949424,-0.135022,0.0493589
0.118143,-0.164825,0.0557875
0.112672,-0.156676,0.0654098
0.106478,-0.148176,0.0691137
0.112341,-0.15524,0.0754752
0.112052,-0.154368,0.0804777
0.111679,-0.153395,0.0854556
0.111223,-0.152321,0.0904055
0.110684,-0.151147,0.0953239
0.110062,-0.149875,0.100207
0.11467,-0.155205,0.107862
0.113846,-0.153671,0.112889
0.112935,-0.152037,0.117868
0.117706,-0.157507,0.126655
0.116569,-0.155589,0.131771
0.115344,-0.153571,0.136828
0.119623,-0.158371,0.14639
0.118154,-0.156055,0.151547
0.122051,-0.160342,0.16166
0.120325,-0.157718,0.166892
0.118504,-0.154994,0.17204
0.12129,-0.157889,0.182222
0.119206,-0.15486,0.187384
0.117028,-0.151735,0.192448
0.119707,-0.15448,0.203729
0.122098,-0.156859,0.215306
0.123716,-0.158297,0.226492
0.125511,-0.159935,0.238594
0.122452,-0.155792,0.243846
0.1277,-0.161515,0.262787
0.132838,-0.167071,0.283006
0.133205,-0.166974,0.296134
0.132812,-0.165984,0.308649
0.136417,-0.169673,0.330027
0.135203,-0.167722,0.342924
0.137683,-0.170072,0.364978
0.135966,-0.167546,0.378998
0.136919,-0.168116,0.400762
0.140481,-0.171683,0.431475
0.143089,-0.174131,0.462677
0.0125401,-0.0235355,0.245849
0.00901313,-0.019621,0.246456
-0.00754571,-0.0317326,0.255091
-0.00336263,-0.0228666,0.168538
-0.0136178,-0.0459886,0.181497
-0.0179139,-0.055684,0.198925
-0.0253455,-0.0724333,0.232552
-0.0288684,-0.0806001,0.239648
-0.0308072,-0.0852852,0.237347
-0.0327059,-0.0899202,0.234913
-0.0400909,-0.107005,0.257925
-0.0461365,-0.121195,0.272251
-0.0501838,-0.13095,0.276487
-0.0504417,-0.132106,0.265161
-0.0525111,-0.13744,0.261388
-0.0498989,-0.131997,0.241209
-0.0438616,-0.119066,0.203093
-0.0404759,-0.111653,0.185194
-0.036785,-0.103455,0.167839
-0.0378614,-0.106453,0.164928
-0.0334461,-0.0964355,0.147699
-0.0343216,-0.0989485,0.144998
-0.0323164,-0.0945807,0.135487
-0.0330646,-0.0968007,0.132845
-0.033779,-0.0989586,0.130143
-0.0317552,-0.0944835,0.121857
-0.0323578,-0.0963768,0.119227
-0.0298298,-0.0906114,0.110827
-0.0303246,-0.0922379,0.108313
-0.0307894,-0.0938046,0.105756
-0.0280045,-0.0873063,0.0980996
-0.0283737,-0.0886248,0.0956874
-0.0287152,-0.0898855,0.09324
-0.0260432,-0.0835604,0.0868316
-0.0263045,-0.0846052,0.0845325
-0.0265404,-0.0855946,0.0822059
-0.0267508,-0.0865279,0.0798535
-0.0269358,-0.0874045,0.0774769
-0.0301805,-0.0961881,0.0779148
-0.0337698,-0.10595,0.0781729
-0.0339012,-0.106791,0.0752555
-0.0340026,-0.107562,0.0723171
-0.0375436,-0.117392,0.0715027
-0.0375895,-0.118074,0.0682718
-0.0407306,-0.126988,0.0664906
-0.0407119,-0.12755,0.0629964
-0.0406594,-0.128026,0.0594895
-0.0405736,-0.128416,0.0559723
-0.0404546,-0.12872,0.0524473
-0.0437474,-0.138319,0.0492439
-0.0435501,-0.13846,0.0454487
0.432471,2.69279,0.106986
0.427745,2.69094,0.178357
0.424113,2.69611,0.250312
0.421834,2.7102,0.323711
0.416242,2.70272,0.395414
0.41318,2.71194,0.469787
0.408492,2.71039,0.543241
0.403525,2.70688,0.616868
0.398146,2.70044,0.690385
0.395251,2.71117,0.769031
0.390793,2.7111,0.84612
0.385903,2.70793,0.92336
0.00500954,-0.0287801,0.324055
0.00559516,-0.0187846,0.188321
0.00566115,-0.0180922,0.159131
0.00536585,-0.0244707,0.177319
0.0054548,-0.0250754,0.138276
0.00577502,-0.112432,0.13612
0.00669204,-0.131889,0.125919
0.00690883,-0.133964,0.122439
0.00713195,-0.135947,0.118905
0.00736095,-0.137837,0.11532
0.00759537,-0.139631,0.111687
0.00767539,-0.123086,0.0998126
0.00798318,-0.133705,0.100427
0.00821503,-0.13511,0.0969059
0.00845016,-0.136422,0.0933489
0.00854404,-0.128141,0.0866371
0.00876776,-0.129186,0.0832653
0.00899324,-0.130142,0.0798669
0.00922002,-0.131008,0.0764443
0.00944767,-0.131784,0.0729998
0.00967574,-0.132469,0.0695358
0.00990378,-0.133063,0.0660546
0.0101313,-0.133566,0.0625587
0.010358,-0.133976,0.0590504
0.0103175,-0.125328,0.0547966
0.0108067,-0.134519,0.0520062
0.0110278,-0.134652,0.0484752
0.0112462,-0.134692,0.0449415
-0.722616,3.2587,0.131905
-0.682279,3.05546,0.208573
-0.538233,2.39876,0.23798
-0.803495,3.53997,0.426029
-0.808884,3.53739,0.522226
-0.813465,3.53135,0.618458
-0.819911,3.53335,0.716767
-0.823507,3.52321,0.813565
-0.830741,3.52853,0.914784
0.0123374,-0.0161634,0.227492
0.0146689,-0.0230315,0.245763
0.0139884,-0.020876,0.197592
0.0626044,-0.154453,0.351207
0.0639775,-0.141373,0.123494
0.0619159,-0.135607,0.115534
0.0593776,-0.128718,0.107544
0.0601891,-0.130106,0.103816
0.0609681,-0.1314,0.100047
0.0617136,-0.132601,0.0962399
0.0624249,-0.133707,0.0923975
0.0631011,-0.134718,0.0885222
0.0563028,-0.117804,0.0794404
0.0568282,-0.118516,0.0760149
0.0573211,-0.119143,0.0725679
0.0616108,-0.128742,0.0709239
0.0659305,-0.138325,0.0687471
0.0702721,-0.147874,0.0660365
0.0667917,-0.139086,0.0607016
0.0671619,-0.13932,0.0566609
0.0674909,-0.139455,0.0526118
0.0677782,-0.139493,0.0485571
0.0680234,-0.139432,0.0444997
0.0218754,-0.0156636,0.28509
0.150198,-0.15937,0.444527
0.147671,-0.156002,0.413592
0.14731,-0.15508,0.390827
0.142968,-0.149718,0.360842
0.144892,-0.151361,0.347095
0.142879,-0.148626,0.326174
0.136123,-0.140664,0.297734
0.140758,-0.145305,0.292527
0.145315,-0.149829,0.287149
0.140734,-0.144315,0.266785
0.144849,-0.148328,0.261435
0.148882,-0.152224,0.255937
0.14839,-0.151186,0.244119
0.14707,-0.149259,0.231841
0.155784,-0.158153,0.232764
0.164123,-0.166587,0.232532
0.173124,-0.175674,0.23241
0.187802,-0.190758,0.237594
0.202257,-0.205506,0.241233
0.222775,-0.226587,0.249335
0.238492,-0.242456,0.251343
0.300471,-0.306957,0.290596
0.647114,-0.66997,0.546288
0.674921,-0.696912,0.534815
0.642155,-0.660474,0.480178
0.385849,-0.391773,0.28715
0.422228,-0.428215,0.291277
0.459115,-0.464945,0.292862
0.361685,-0.36308,0.224081
0.314276,-0.313224,0.18705
0.251549,-0.248006,0.147862
0.299775,-0.296395,0.155966
0.309018,-0.304829,0.147196
0.36491,-0.360491,0.151767
0.488454,-0.484148,0.169632
0.472963,-0.465468,0.12965
0.489189,-0.480198,0.114276
0.51862,-0.508,0.0992414
0.671136,-0.658004,0.0906707
0.735308,-0.71948,0.0680675
-0.0523489,0.0128534,0.349849
-0.0925059,0.017463,0.677573
-0.658024,-0.126095,0.37489
-0.2953,-0.0533674,0.202343
-0.225255,-0.0394856,0.172519
-0.213417,-0.0374114,0.173346
-0.209982,-0.0370502,0.178971
-0.198269,-0.0349375,0.178948
-0.179523,-0.0312954,0.173203
-0.176117,-0.0308669,0.177926
-0.172593,-0.0304017,0.182558
-0.183229,-0.032997,0.199244
-0.129211,-0.021493,0.159226
-0.133371,-0.0226246,0.169399
-0.143384,-0.0250695,0.186151
-0.139676,-0.0244795,0.189909
-0.142498,-0.0253485,0.200911
-0.138416,-0.0246598,0.204642
-0.12801,-0.0225107,0.200575
-0.123949,-0.0217888,0.203919
-0.114561,-0.0198169,0.199943
-0.121206,-0.0215619,0.218445
-0.11129,-0.0194295,0.213288
-0.106922,-0.0185795,0.216183
-0.18454,-0.0373012,0.360761
-0.172092,-0.0346171,0.357726
-0.203379,-0.0424875,0.439204
-0.1975,-0.0413964,0.453474
-0.123545,-0.023559,0.316943
-0.179582,-0.037934,0.504261
-0.164429,-0.034437,0.499523
-0.104463,-0.019572,0.356987
-0.0907202,-0.016254,0.340556
-0.1368,-0.0282002,0.539202
-0.128698,-0.0263438,0.5611
-0.115522,-0.023144,0.564357
-0.174685,-0.10357,0.0478214
-0.182801,-0.109152,0.0535588
-0.239446,-0.145938,0.0637958
-0.238706,-0.145996,0.0711275
-0.253642,-0.156192,0.080736
-0.277402,-0.172184,0.0929211
-0.235526,-0.145534,0.0929932
-0.249738,-0.155355,0.10399
-0.240768,-0.150036,0.109651
-0.270568,-0.170197,0.126777
-0.252359,-0.158785,0.129622
-0.232834,-0.146948,0.13894
-0.22267,-0.140695,0.142621
-0.234877,-0.149381,0.156578
-0.187958,-0.118383,0.140755
-0.156297,-0.0974583,0.130091
-0.132728,-0.0818633,0.121969
-0.138182,-0.0858707,0.130706
-0.136134,-0.0847904,0.134931
-0.133998,-0.0836417,0.139095
-0.138736,-0.0872006,0.148558
-0.136306,-0.0858468,0.152808
-0.139823,-0.088591,0.162202
-0.137101,-0.0870277,0.166492
-0.134294,-0.0853924,0.170697
-0.160717,-0.104902,0.222974
-0.156677,-0.102429,0.227934
-0.146864,-0.0958526,0.225583
-0.137281,-0.0893928,0.222743
-0.143991,-0.0944969,0.242046
-0.139584,-0.0916863,0.246484
-0.135094,-0.088795,0.250783
-0.130524,-0.0858249,0.25494
-0.12122,-0.0794141,0.250768
-0.112204,-0.0731668,0.246154
-0.0871717,-0.0552297,0.208909
-0.103294,-0.0671983,0.25288
-0.0987508,-0.064117,0.25603
-0.0725236,-0.0450853,0.207617
-0.0654538,-0.0400443,0.200807
-0.0654207,-0.0401726,0.211849
-0.0586712,-0.0353173,0.204594
-0.0552342,-0.0328949,0.206323
-0.0545184,-0.0324884,0.217335
-0.0508286,-0.0298495,0.218928
-0.0471153,-0.0271747,0.220401
-0.0433812,-0.0244657,0.221754
-0.0471842,-0.0274444,0.260817
-0.0661716,-0.0419769,0.394905
-0.0395587,-0.0218515,0.27317
-0.0359441,-0.0191778,0.283137
